
Nucleus Distance from Position to Cell Membrane
 ==================== 
Nucleus Distance from Position to Cell Membrane,Unit,Category,Time,Default Labels,CellID,ID,
5.18938,um,Nucleus,1,ATM,0,100000000,
5.52772,um,Nucleus,1,ATM,1,100000001,
2.84276,um,Nucleus,1,TVC,4,100000004,
3.05876,um,Nucleus,1,TVC,5,100000005,
2.42605,um,Nucleus,1,TVC,6,100000006,
2.75168,um,Nucleus,1,TVC,8,100000008,
