
Cell Ellipsoid Axis Length B
 ==================== 
Cell Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
12.1764,um,Cell,1,ATM,0,
9.74562,um,Cell,1,ATM,1,
10.5032,um,Cell,1,TVC,2,
8.6263,um,Cell,1,TVC,3,
7.66367,um,Cell,1,TVC,4,
8.28613,um,Cell,1,TVC,5,
