
Nucleus Area
 ==================== 
Nucleus Area,Unit,Category,Time,Default Labels,CellID,ID,
414.488,um^2,Nucleus,1,ATM,1,100000000,
376.559,um^2,Nucleus,1,ATM,2,100000001,
297.496,um^2,Nucleus,1,TVC,3,100000002,
292.378,um^2,Nucleus,1,TVC,4,100000003,
207.977,um^2,Nucleus,1,TVC,5,100000004,
191.588,um^2,Nucleus,1,TVC,6,100000005,
