
Cell Ellipticity (prolate)
 ==================== 
Cell Ellipticity (prolate),Unit,Category,Time,Default Labels,ID,
0.399039,,Cell,1,ATM,1,
0.608699,,Cell,1,ATM,2,
0.226089,,Cell,1,TVC,3,
0.270746,,Cell,1,TVC,4,
0.467409,,Cell,1,TVC,5,
0.388108,,Cell,1,TVC,6,
