
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
44.1944,um,Surface,1,ATMgroup,0,
22.7681,um,Surface,1,TVCgroup,2,
