
Cell Center of Image Mass Ch=2 Img=1
 ==================== 
Cell Center of Image Mass X,Cell Center of Image Mass Y,Cell Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
41320,72850.8,108.762,um,Cell,2,Cell Center of Image Mass,Image 1,1,ATM,2,
41300.7,72888.8,115.124,um,Cell,2,Cell Center of Image Mass,Image 1,1,ATM,3,
41308.7,72875.2,114.183,um,Cell,2,Cell Center of Image Mass,Image 1,1,ATM,4,
41283.4,72924.1,116.421,um,Cell,2,Cell Center of Image Mass,Image 1,1,ATM,5,
