
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
36802.7,80838.2,67.8775,um,Surface,Position,1,ATMgroup,3,
36820.6,80921,80.6055,um,Surface,Position,1,TVCgroup,0,
