
Cell Center of Homogeneous Mass
 ==================== 
Cell Center of Homogeneous Mass X,Cell Center of Homogeneous Mass Y,Cell Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
44089.1,63917.7,-27.1536,um,Cell,Cell Center of Homogeneous Mass,1,ATM,4,
44133.5,63920.4,-26.1427,um,Cell,Cell Center of Homogeneous Mass,1,ATM,5,
44059.8,63916.1,11.2447,um,Cell,Cell Center of Homogeneous Mass,1,TVC,6,
44049.7,63917.2,12.7819,um,Cell,Cell Center of Homogeneous Mass,1,TVC,7,
44063.2,63903.8,12.6394,um,Cell,Cell Center of Homogeneous Mass,1,TVC,8,
44054.4,63906.4,14.1457,um,Cell,Cell Center of Homogeneous Mass,1,TVC,9,
