
Cell Center of Image Mass Ch=2 Img=1
 ==================== 
Cell Center of Image Mass X,Cell Center of Image Mass Y,Cell Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
44092.3,63917.9,-29.1715,um,Cell,2,Cell Center of Image Mass,Image 1,1,ATM,4,
44132.5,63922.1,-27.2049,um,Cell,2,Cell Center of Image Mass,Image 1,1,ATM,5,
44059,63915.3,10.3836,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,6,
44051,63916.6,11.9615,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,7,
44063.2,63902.2,11.8044,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,8,
44054.5,63905.5,13.0703,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,9,
