
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
0.702243,0.512048,0.494633,um,Surface,Ellipsoid Axis A,1,ATMgroup,2,
-0.0237391,-0.245763,-0.969039,um,Surface,Ellipsoid Axis A,1,TVCgroup,0,
