
Cell Cytoplasm Area
 ==================== 
Cell Cytoplasm Area,Unit,Category,Time,Default Labels,ID,
1059,um^2,Cell,1,TVC,4,
2213.52,um^2,Cell,1,TVC,5,
1892.56,um^2,Cell,1,TVC,7,
2968.82,um^2,Cell,1,ATM,9,
3182.33,um^2,Cell,1,ATM,10,
