
Cell Ellipsoid Axis Length B
 ==================== 
Cell Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
6.93466,um,Cell,1,TVC,4,
10.2639,um,Cell,1,TVC,5,
8.60444,um,Cell,1,TVC,7,
9.14271,um,Cell,1,ATM,9,
9.30262,um,Cell,1,ATM,10,
