
Nucleus Relative To Cell Distance from Origin
 ==================== 
Nucleus Relative To Cell Distance from Origin,Unit,Category,Collection,Time,Default Labels,CellID,ID,
7.66238,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,9,100000009,
7.59198,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,10,100000010,
1.87749,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,4,100000004,
3.34616,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,5,100000005,
0.779043,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,7,100000007,
