
Nucleus Position
 ==================== 
Nucleus Position X,Nucleus Position Y,Nucleus Position Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
37195.5,86681.5,19.1933,um,Nucleus,Nucleus Position,1,ATM,0,100000009,
37227.2,86615.6,1.89435,um,Nucleus,Nucleus Position,1,TVC,1,100000000,
37228.4,86627.8,3.10084,um,Nucleus,Nucleus Position,1,TVC,2,100000001,
37218.3,86611.1,4.47985,um,Nucleus,Nucleus Position,1,TVC,3,100000002,
37229.3,86636.4,6.95016,um,Nucleus,Nucleus Position,1,TVC,4,100000003,
37217.2,86625.1,7.78812,um,Nucleus,Nucleus Position,1,TVC,5,100000004,
37218.3,86629.6,13.0921,um,Nucleus,Nucleus Position,1,TVC,7,100000006,
