
Cell Volume
 ==================== 
Cell Volume,Unit,Category,Time,Default Labels,ID,
2764.81,um^3,Cell,1,TVC,0,
1882.49,um^3,Cell,1,TVC,1,
1020.64,um^3,Cell,1,TVC,2,
1335.37,um^3,Cell,1,TVC,3,
2942.35,um^3,Cell,1,ATM,4,
5813.98,um^3,Cell,1,ATM,5,
