
Nucleus Ellipsoid Axis Length C
 ==================== 
Nucleus Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,CellID,ID,
4.68137,um,Nucleus,1,TVC,0,100000000,
5.65247,um,Nucleus,1,TVC,1,100000001,
4.4314,um,Nucleus,1,TVC,2,100000002,
4.9925,um,Nucleus,1,TVC,3,100000003,
7.38092,um,Nucleus,1,ATM,4,100000004,
7.33069,um,Nucleus,1,ATM,5,100000005,
