
Nucleus Ellipticity (oblate)
 ==================== 
Nucleus Ellipticity (oblate),Unit,Category,Time,Default Labels,CellID,ID,
0.356032,,Nucleus,1,TVC,0,100000000,
0.487108,,Nucleus,1,TVC,1,100000001,
0.393046,,Nucleus,1,TVC,2,100000002,
0.276153,,Nucleus,1,TVC,3,100000003,
0.550623,,Nucleus,1,ATM,4,100000004,
0.618218,,Nucleus,1,ATM,5,100000005,
