
Cell Cytoplasm Area
 ==================== 
Cell Cytoplasm Area,Unit,Category,Time,Default Labels,ID,
1421.81,um^2,Cell,1,TVC,4,
1794.66,um^2,Cell,1,TVC,5,
2884.1,um^2,Cell,1,ATM,8,
2153.99,um^2,Cell,1,ATM,9,
3233.32,um^2,Cell,1,ATM,10,
