
Nucleus Ellipticity (oblate)
 ==================== 
Nucleus Ellipticity (oblate),Unit,Category,Time,Default Labels,CellID,ID,
0.327651,,Nucleus,1,TVC,4,100000003,
0.409483,,Nucleus,1,TVC,5,100000004,
0.537409,,Nucleus,1,ATM,8,100000007,
0.368791,,Nucleus,1,ATM,9,100000008,
0.327124,,Nucleus,1,ATM,10,100000009,
