
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
6.08885,um,Surface,1,TVCgroup,0,
5.47267,um,Surface,1,ATMgroup,3,
