
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
0.186401,0.0670233,-0.980185,um,Surface,Ellipsoid Axis B,1,ATMgroup,3,
0.930897,0.0346349,-0.363635,um,Surface,Ellipsoid Axis B,1,TVCgroup,0,
