
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
41903.5,70084,-62.8672,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,3,
41934.9,70048.2,-35.6029,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,0,
