
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
0.973944,0.118574,0.193322,um,Surface,Ellipsoid Axis A,1,ATMgroup,3,
-0.0736105,-0.957285,-0.279619,um,Surface,Ellipsoid Axis A,1,TVCgroup,0,
