
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
18.8991,um,Surface,1,TVCgroup,0,
53.4517,um,Surface,1,ATMgroup,3,
