
Cell Volume
 ==================== 
Cell Volume,Unit,Category,Time,Default Labels,ID,
9528.39,um^3,Cell,1,ATM,0,
8707.06,um^3,Cell,1,ATM,1,
2226.22,um^3,Cell,1,TVC,2,
1268.48,um^3,Cell,1,TVC,3,
3410.81,um^3,Cell,1,TVC,4,
1474.74,um^3,Cell,1,TVC,5,
