
Cell Nucleus to Cytoplasm Volume Ratio
 ==================== 
Cell Nucleus to Cytoplasm Volume Ratio,Unit,Category,Time,Default Labels,ID,
0.116825,,Cell,1,TVC,0,
0.145606,,Cell,1,TVC,1,
0.0788784,,Cell,1,ATM,6,
0.113175,,Cell,1,ATM,7,
0.104565,,Cell,1,ATM,9,
