
Nucleus Volume
 ==================== 
Nucleus Volume,Unit,Category,Time,Default Labels,CellID,ID,
217.659,um^3,Nucleus,1,TVC,0,100000000,
112.291,um^3,Nucleus,1,TVC,1,100000001,
401.395,um^3,Nucleus,1,ATM,6,100000006,
640.06,um^3,Nucleus,1,ATM,7,100000007,
552.372,um^3,Nucleus,1,ATM,9,100000009,
