
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
20.5537,30.25,65.5,um,Surface,BoundingBoxOO Length,1,ATMgroup,4,
16.0645,27.2305,30.2148,um,Surface,BoundingBoxOO Length,1,TVCgroup,0,
