
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
42142.8,71620.2,23.4339,um,Surface,Center of Homogeneous Mass,1,ATMgroup,4,
42171.7,71655.9,33.3611,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
