
Cell Ellipticity (prolate)
 ==================== 
Cell Ellipticity (prolate),Unit,Category,Time,Default Labels,ID,
0.216228,,Cell,1,TVC,0,
0.228202,,Cell,1,TVC,1,
0.426573,,Cell,1,TVC,2,
0.31115,,Cell,1,TVC,3,
0.560291,,Cell,1,ATM,4,
0.422782,,Cell,1,ATM,5,
