
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
35875.6,57114.4,206.505,um,Surface,Position,1,ATMgroup,4,
35952.3,57064,170.331,um,Surface,Position,1,TVCgroup,0,
