
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.773574,-0.618843,0.136439,um,Surface,Ellipsoid Axis C,1,ATMgroup,4,
0.652298,-0.757794,-0.0160098,um,Surface,Ellipsoid Axis C,1,TVCgroup,0,
