
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
35875.8,57113.8,204.933,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,4,
35950.8,57063.3,169.731,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,0,
