
Cell Sphericity
 ==================== 
Cell Sphericity,Unit,Category,Time,Default Labels,ID,
0.488206,,Cell,1,TVC,0,
0.486953,,Cell,1,TVC,1,
0.505146,,Cell,1,TVC,2,
0.483595,,Cell,1,TVC,3,
0.370087,,Cell,1,ATM,4,
0.420313,,Cell,1,ATM,5,
