
Cell Ellipsoid Axis Length B
 ==================== 
Cell Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
7.5249,um,Cell,1,TVC,0,
11.0263,um,Cell,1,TVC,1,
6.83858,um,Cell,1,TVC,2,
6.06349,um,Cell,1,TVC,3,
8.63287,um,Cell,1,ATM,4,
10.0435,um,Cell,1,ATM,5,
