
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
41700,61278.9,22.568,um,Surface,Center of Homogeneous Mass,1,ATMgroup,0,
41650.9,61273.7,46.3007,um,Surface,Center of Homogeneous Mass,1,TVCgroup,1,
