
Cell Ellipsoid Axis C
 ==================== 
Cell Ellipsoid Axis C X,Cell Ellipsoid Axis C Y,Cell Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.752578,-0.658118,-0.0225115,um,Cell,Cell Ellipsoid Axis C,1,ATM,4,
-0.72885,-0.673613,-0.122569,um,Cell,Cell Ellipsoid Axis C,1,ATM,5,
0.192741,-0.940276,-0.280594,um,Cell,Cell Ellipsoid Axis C,1,TVC,0,
-0.668661,-0.73277,-0.126256,um,Cell,Cell Ellipsoid Axis C,1,TVC,1,
0.705382,-0.287218,-0.64803,um,Cell,Cell Ellipsoid Axis C,1,TVC,2,
-0.557989,-0.729116,0.39628,um,Cell,Cell Ellipsoid Axis C,1,TVC,3,
