
Nucleus Ellipsoid Axis C
 ==================== 
Nucleus Ellipsoid Axis C X,Nucleus Ellipsoid Axis C Y,Nucleus Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
-0.659445,-0.553608,0.508577,um,Nucleus,Nucleus Ellipsoid Axis C,1,ATM,10,100000010,
0.0851333,-0.0577587,-0.994694,um,Nucleus,Nucleus Ellipsoid Axis C,1,ATM,11,100000011,
-0.308154,0.370882,0.876064,um,Nucleus,Nucleus Ellipsoid Axis C,1,TVC,3,100000003,
0.232294,-0.0434732,0.971674,um,Nucleus,Nucleus Ellipsoid Axis C,1,TVC,5,100000005,
-0.143962,0.082338,0.986152,um,Nucleus,Nucleus Ellipsoid Axis C,1,TVC,6,100000006,
-0.0873767,-0.0610314,0.994304,um,Nucleus,Nucleus Ellipsoid Axis C,1,TVC,7,100000007,
