
Cell Cytoplasm Volume
 ==================== 
Cell Cytoplasm Volume,Unit,Category,Time,Default Labels,ID,
1152.98,um^3,Cell,1,TVC,3,
1362.73,um^3,Cell,1,TVC,5,
2333.89,um^3,Cell,1,TVC,6,
1834.77,um^3,Cell,1,TVC,7,
4768.01,um^3,Cell,1,ATM,10,
5235,um^3,Cell,1,ATM,11,
