
Cell Ellipticity (prolate)
 ==================== 
Cell Ellipticity (prolate),Unit,Category,Time,Default Labels,ID,
0.235515,,Cell,1,ATM,4,
0.724554,,Cell,1,ATM,6,
0.284223,,Cell,1,TVC,9,
0.666931,,Cell,1,TVC,10,
0.290994,,Cell,1,TVC,11,
