
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
16.457,um,Surface,1,TVCgroup,0,
42.8452,um,Surface,1,ATMgroup,1,
