
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
8.83335,um,Surface,1,TVCgroup,0,
9.10797,um,Surface,1,ATMgroup,1,
