
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
5.27759,um,Cell,1,ATM,0,
6.07788,um,Cell,1,ATM,1,
5.53076,um,Cell,1,TVC,2,
5.67687,um,Cell,1,TVC,3,
3.56306,um,Cell,1,TVC,4,
4.6859,um,Cell,1,TVC,5,
