
Cell Ellipticity (oblate)
 ==================== 
Cell Ellipticity (oblate),Unit,Category,Time,Default Labels,ID,
0.643311,,Cell,1,TVC,0,
0.417213,,Cell,1,TVC,1,
0.509665,,Cell,1,TVC,2,
0.377456,,Cell,1,TVC,3,
0.301488,,Cell,1,TVC,4,
0.115583,,Cell,1,ATM,5,
0.157832,,Cell,1,ATM,6,
