
Cell Ellipticity (prolate)
 ==================== 
Cell Ellipticity (prolate),Unit,Category,Time,Default Labels,ID,
0.707543,,Cell,1,ATM,0,
0.620931,,Cell,1,ATM,1,
0.362321,,Cell,1,TVC,4,
0.329258,,Cell,1,TVC,6,
0.366126,,Cell,1,TVC,7,
0.330056,,Cell,1,TVC,8,
