
Cell Cytoplasm Area
 ==================== 
Cell Cytoplasm Area,Unit,Category,Time,Default Labels,ID,
2933.7,um^2,Cell,1,ATM,0,
3123.93,um^2,Cell,1,ATM,1,
2045.89,um^2,Cell,1,TVC,2,
1939.01,um^2,Cell,1,TVC,3,
1195.55,um^2,Cell,1,TVC,4,
1194.38,um^2,Cell,1,TVC,5,
