
Cell Cytoplasm Volume
 ==================== 
Cell Cytoplasm Volume,Unit,Category,Time,Default Labels,ID,
12703.6,um^3,Cell,1,ATM,0,
2147.06,um^3,Cell,1,TVC,1,
1266.06,um^3,Cell,1,TVC,2,
2013.12,um^3,Cell,1,TVC,3,
1372.24,um^3,Cell,1,TVC,4,
1453.22,um^3,Cell,1,TVC,5,
922.19,um^3,Cell,1,TVC,6,
