
Cell Ellipticity (prolate)
 ==================== 
Cell Ellipticity (prolate),Unit,Category,Time,Default Labels,ID,
0.436001,,Cell,1,TVC,2,
0.183362,,Cell,1,TVC,3,
0.430918,,Cell,1,TVC,4,
0.611613,,Cell,1,ATM,5,
0.406005,,Cell,1,ATM,6,
