
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
0.55185,0.198452,-0.809987,um,Surface,Ellipsoid Axis A,1,ATMgroup,0,
0.0106124,0.0982314,0.995107,um,Surface,Ellipsoid Axis A,1,TVCgroup,1,
