
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
6.93211,um,Cell,1,ATM,3,
7.34691,um,Cell,1,ATM,5,
5.94127,um,Cell,1,TVC,8,
4.9174,um,Cell,1,TVC,9,
4.7209,um,Cell,1,TVC,10,
5.34527,um,Cell,1,TVC,11,
