
Cell Ellipticity (oblate)
 ==================== 
Cell Ellipticity (oblate),Unit,Category,Time,Default Labels,ID,
0.304667,,Cell,1,ATM,3,
0.363527,,Cell,1,ATM,5,
0.350935,,Cell,1,TVC,8,
0.507965,,Cell,1,TVC,9,
0.495856,,Cell,1,TVC,10,
0.491758,,Cell,1,TVC,11,
