
Cell Distance to Image Border XYZ Img=1
 ==================== 
Cell Distance to Image Border XYZ,Unit,Category,Image,Time,Default Labels,ID,
12.7029,um,Cell,Image 1,1,ATM,0,
14.3967,um,Cell,Image 1,1,ATM,1,
15.2435,um,Cell,Image 1,1,TVC,2,
16.9373,um,Cell,Image 1,1,ATM,3,
15.667,um,Cell,Image 1,1,ATM,4,
23.2887,um,Cell,Image 1,1,TVC,5,
