
Nucleus Position
 ==================== 
Nucleus Position X,Nucleus Position Y,Nucleus Position Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
50912.6,88645.3,58.2335,um,Nucleus,Nucleus Position,1,ATM,0,100000000,
50916.4,88632.4,60.2436,um,Nucleus,Nucleus Position,1,ATM,1,100000001,
50918.3,88617.4,62.2877,um,Nucleus,Nucleus Position,1,ATM,3,100000003,
50920.8,88598,66.5239,um,Nucleus,Nucleus Position,1,ATM,4,100000004,
50893,88633.2,61.3228,um,Nucleus,Nucleus Position,1,TVC,2,100000002,
50897.9,88638.2,67.3851,um,Nucleus,Nucleus Position,1,TVC,5,100000005,
