
Nucleus Area
 ==================== 
Nucleus Area,Unit,Category,Time,Default Labels,CellID,ID,
439.492,um^2,Nucleus,1,ATM,6,100000006,
445.387,um^2,Nucleus,1,ATM,7,100000007,
169.094,um^2,Nucleus,1,TVC,8,100000008,
149.178,um^2,Nucleus,1,TVC,9,100000009,
125.015,um^2,Nucleus,1,TVC,10,100000010,
211.26,um^2,Nucleus,1,TVC,11,100000011,
