
Nucleus Ellipsoid Axis Length A
 ==================== 
Nucleus Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,CellID,ID,
3.40053,um,Nucleus,1,ATM,0,100000000,
3.1979,um,Nucleus,1,ATM,1,100000001,
2.27164,um,Nucleus,1,TVC,2,100000002,
2.37873,um,Nucleus,1,TVC,3,100000003,
1.79906,um,Nucleus,1,TVC,4,100000004,
1.83038,um,Nucleus,1,TVC,5,100000005,
