
Nucleus Ellipsoid Axis Length C
 ==================== 
Nucleus Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,CellID,ID,
6.70056,um,Nucleus,1,ATM,0,100000000,
6.24748,um,Nucleus,1,ATM,1,100000001,
4.16136,um,Nucleus,1,TVC,2,100000002,
3.55127,um,Nucleus,1,TVC,3,100000003,
3.32758,um,Nucleus,1,TVC,4,100000004,
3.18481,um,Nucleus,1,TVC,5,100000005,
