
Cell Ellipsoid Axis Length B
 ==================== 
Cell Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
7.08637,um,Cell,1,TVC,6,
6.61146,um,Cell,1,TVC,7,
8.12413,um,Cell,1,TVC,8,
8.63984,um,Cell,1,TVC,9,
7.83609,um,Cell,1,ATM,10,
8.94697,um,Cell,1,ATM,11,
8.56415,um,Cell,1,ATM,12,
