
Cell Cytoplasm Volume
 ==================== 
Cell Cytoplasm Volume,Unit,Category,Time,Default Labels,ID,
1728.03,um^3,Cell,1,TVC,1,
893.705,um^3,Cell,1,TVC,2,
5801.9,um^3,Cell,1,ATM,3,
7443.97,um^3,Cell,1,ATM,4,
7470.74,um^3,Cell,1,ATM,5,
