
Nucleus Distance from Origin
 ==================== 
Nucleus Distance from Origin,Unit,Category,Collection,Time,Default Labels,CellID,ID,
72608.4,um,Nucleus,Nucleus Distance from Origin,1,ATM,3,100000002,
72590.6,um,Nucleus,Nucleus Distance from Origin,1,ATM,4,100000003,
72643.8,um,Nucleus,Nucleus Distance from Origin,1,ATM,5,100000004,
72723.1,um,Nucleus,Nucleus Distance from Origin,1,TVC,1,100000000,
72724.1,um,Nucleus,Nucleus Distance from Origin,1,TVC,2,100000001,
