
Cell Ellipsoid Axis A
 ==================== 
Cell Ellipsoid Axis A X,Cell Ellipsoid Axis A Y,Cell Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.257143,0.247892,0.934038,um,Cell,Cell Ellipsoid Axis A,1,ATM,3,
-0.110528,0.111917,-0.987552,um,Cell,Cell Ellipsoid Axis A,1,ATM,4,
0.437342,-0.135477,-0.889032,um,Cell,Cell Ellipsoid Axis A,1,ATM,5,
0.338296,-0.110345,0.934548,um,Cell,Cell Ellipsoid Axis A,1,TVC,1,
-0.596127,0.477234,-0.645663,um,Cell,Cell Ellipsoid Axis A,1,TVC,2,
