
Nucleus Relative To Cell Distance from Origin
 ==================== 
Nucleus Relative To Cell Distance from Origin,Unit,Category,Collection,Time,Default Labels,CellID,ID,
9.56125,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,9,100000009,
5.06398,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,11,100000011,
1.43348,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,4,100000004,
1.89482,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,5,100000005,
2.61205,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,6,100000006,
2.28646,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,7,100000007,
