
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
32956,65226,12.0176,um,Surface,Center of Homogeneous Mass,1,ATMgroup,4,
33025.1,65267.6,41.5034,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
