
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
32956,65226,12.0176,um,Surface,Position,1,ATMgroup,4,
33025.1,65267.6,41.5034,um,Surface,Position,1,TVCgroup,0,
