
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
70.1055,68.9609,33.0277,um,Surface,BoundingBoxAA Length,1,ATMgroup,0,
33.6211,40.1719,24.9825,um,Surface,BoundingBoxAA Length,1,TVCgroup,1,
